0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9969077069457659,0.9990875912408759,0.9993175614194723,0.9503205128205128,0.8395892521789378,0.8564538355535141,0.6646118721461187
2,Accuracy,0.9941043083900227,0.9981859410430839,0.998639455782313,0.9950113378684807,0.9922902494331066,0.9950113378684807,0.9913832199546485
3,Error Rate,0.005895691609977272,0.0018140589569161092,0.0013605442176870541,0.0049886621315192725,0.007709750566893381,0.0049886621315192725,0.008616780045351491
4,Precision,1.0,0.7647058823529411,0.7,0.6785714285714286,0.5416666666666666,0.8695652173913043,0.35714285714285715
5,Recall,0.9938154138915318,1.0,1.0,0.9047619047619048,0.6842105263157895,0.7142857142857143,0.3333333333333333
6,Specificity,1.0,0.9981751824817519,0.9986351228389445,0.9958791208791209,0.994967978042086,0.9986219568213137,0.9958904109589041
7,F1,0.9968981150083512,0.8666666666666666,0.8235294117647058,0.7755102040816326,0.6046511627906976,0.7843137254901961,0.3448275862068965
8,TP,2089.0,13.0,7.0,19.0,13.0,20.0,5.0
9,FP,0.0,4.0,3.0,9.0,11.0,3.0,9.0
10,FN,13.0,0.0,0.0,2.0,6.0,8.0,10.0
11,TN,103.0,2188.0,2195.0,2175.0,2175.0,2174.0,2181.0
12,Micro F1,0.9941043083900227,0.9981859410430839,0.998639455782313,0.9950113378684807,0.9922902494331066,0.9950113378684807,0.9913832199546485
13,Macro F1,0.9687686922073719,0.9328767123287671,0.9114232535718589,0.8864939234120615,0.80037916509125,0.8908951054613173,0.6702453384127384
14,Weighted F1,0.994270150792024,0.9983060499694552,0.9987590392405541,0.9953636671361964,0.9927340771027225,0.9947696567347593,0.9912356382076162
15,Log-Loss,0.20362997421035875,0.06265682719699125,0.046992620397743684,0.1723055495332841,0.2662893398118893,0.17230337375796387,0.2976163028935042
16,ROC AUC,0.9969077069457659,0.999087591240876,0.9993175614194723,0.9503205128205128,0.8395892521789378,0.8564538355535141,0.6646118721461187
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9714275361943756,0.8315143246930423,0.7461503623188406,0.7362712526871213,0.7845779220779221,0.8777604064881767,0.8557792207792208
2,Accuracy,0.985546522131888,0.9941282746160794,0.99096657633243,0.9914182475158085,0.9950316169828365,0.9914182475158085,0.995483288166215
3,Error Rate,0.014453477868112019,0.005871725383920556,0.009033423667569984,0.008581752484191463,0.0049683830171635135,0.008581752484191463,0.004516711833784992
4,Precision,0.9980943306336351,0.5555555555555556,0.15,0.5555555555555556,0.6153846153846154,0.5333333333333333,0.625
5,Recall,0.9868111163447951,0.6666666666666666,0.5,0.47619047619047616,0.5714285714285714,0.7619047619047619,0.7142857142857143
6,Specificity,0.9560439560439561,0.9963619827194179,0.9923007246376812,0.9963520291837665,0.9977272727272727,0.9936160510715915,0.9972727272727273
7,F1,0.9924206537186169,0.606060606060606,0.23076923076923075,0.5128205128205129,0.5925925925925927,0.6274509803921569,0.6666666666666666
8,TP,2095.0,10.0,3.0,10.0,8.0,16.0,10.0
9,FP,4.0,8.0,17.0,8.0,5.0,14.0,6.0
10,FN,28.0,5.0,3.0,11.0,6.0,5.0,4.0
11,TN,87.0,2191.0,2191.0,2185.0,2195.0,2179.0,2194.0
12,Micro F1,0.985546522131888,0.9941282746160794,0.99096657633243,0.9914182475158085,0.9950316169828365,0.9914182475158085,0.995483288166215
13,Macro F1,0.9185404239466871,0.8015513496742166,0.6131129207003809,0.7542457542457542,0.795046580322654,0.8115550538241342,0.8321964529331514
14,Weighted F1,0.9863473918313129,0.994393167222602,0.9933842871088691,0.9910911130423325,0.9949401743506187,0.9921666380582149,0.9956328182351097
15,Log-Loss,0.4992068848359823,0.20280509932849258,0.31200953977169343,0.29640611936890093,0.17160367584967057,0.2964082862996061,0.15600386699805335
16,ROC AUC,0.9714275361943756,0.8315143246930422,0.7461503623188406,0.7362712526871213,0.7845779220779221,0.8777604064881767,0.8557792207792209
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9940001283885405,0.9529472810294728,0.9995440036479708,0.9145996018986373,0.8414178204447875,0.8028811386496615,0.8917140244300739
2,Accuracy,0.9972739663789186,0.9963652885052249,0.9990913221263062,0.9940935938209905,0.995910949568378,0.9936392548841436,0.9963652885052249
3,Error Rate,0.0027260336210813696,0.0036347114947751225,0.0009086778736937529,0.005906406179009505,0.004089050431621999,0.006360745115856381,0.0036347114947751225
4,Precision,0.9995222169135213,0.5882352941176471,0.8,0.6896551724137931,0.8125,0.85,0.6875
5,Recall,0.9976156413924654,0.9090909090909091,1.0,0.8333333333333334,0.6842105263157895,0.6071428571428571,0.7857142857142857
6,Specificity,0.9903846153846154,0.9968036529680365,0.9990880072959416,0.9958658704639411,0.9986251145737856,0.9986194201564658,0.9977137631458619
7,F1,0.9985680190930788,0.7142857142857143,0.888888888888889,0.7547169811320755,0.742857142857143,0.7083333333333333,0.7333333333333334
8,TP,2092.0,10.0,8.0,20.0,13.0,17.0,11.0
9,FP,1.0,7.0,2.0,9.0,3.0,3.0,5.0
10,FN,5.0,1.0,0.0,4.0,6.0,11.0,3.0
11,TN,103.0,2183.0,2191.0,2168.0,2179.0,2170.0,2182.0
12,Micro F1,0.9972739663789186,0.9963652885052249,0.9990913221263062,0.9940935938209905,0.995910949568378,0.9936392548841436,0.9963652885052249
13,Macro F1,0.985133066150313,0.8562283624012019,0.9442163422546634,0.8758638941070818,0.8703981157381662,0.852558949624866,0.8657517535834096
14,Weighted F1,0.9972983824678652,0.9967522289362529,0.9991415969589876,0.9943688026192072,0.9957371090783085,0.9931150363787677,0.9964856141937757
15,Log-Loss,0.09415422897178395,0.12554103059577418,0.03138534847100588,0.20400331190854742,0.1412318883900449,0.2196934431263255,0.12554030401928154
16,ROC AUC,0.9940001283885405,0.9529472810294729,0.9995440036479708,0.9145996018986373,0.8414178204447875,0.8028811386496615,0.8917140244300737
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9836119201384492,0.883756278086175,0.9368570510072868,0.9077972480301071,0.808446223316913,0.8835354710084732,0.8413844086021505
2,Accuracy,0.9944468175993165,0.9970098248611704,0.9982913284920973,0.9957283212302435,0.9944468175993165,0.9953011533532679,0.9931653139683896
3,Error Rate,0.005553182400683476,0.0029901751388295983,0.0017086715079026593,0.004271678769756537,0.005553182400683476,0.004698846646732147,0.006834686031610415
4,Precision,0.998653500897666,0.7142857142857143,0.7,0.75,0.7222222222222222,0.8,0.5
5,Recall,0.9955257270693513,0.7692307692307693,0.875,0.8181818181818182,0.6190476190476191,0.7692307692307693,0.6875
6,Specificity,0.9716981132075472,0.9982817869415808,0.9987141020145736,0.9974126778783958,0.9978448275862069,0.9978401727861771,0.995268817204301
7,F1,0.9970871611023976,0.7407407407407408,0.7777777777777777,0.7826086956521738,0.6666666666666666,0.7843137254901961,0.5789473684210527
8,TP,2225.0,10.0,7.0,18.0,13.0,20.0,11.0
9,FP,3.0,4.0,3.0,6.0,5.0,5.0,11.0
10,FN,10.0,3.0,1.0,4.0,8.0,6.0,5.0
11,TN,103.0,2324.0,2330.0,2313.0,2315.0,2310.0,2314.0
12,Micro F1,0.9944468175993165,0.9970098248611704,0.9982913284920973,0.9957283212302435,0.9944468175993165,0.9953011533532679,0.9931653139683896
13,Macro F1,0.9688632152543951,0.8696184906711224,0.8884600724223366,0.8902258318640506,0.831933376408931,0.8909692142890411,0.7877510313250827
14,Weighted F1,0.994531212140511,0.9970648772959978,0.9983858883337418,0.9958202623974473,0.9942350277107104,0.9952555935545501,0.9937004792727142
15,Log-Loss,0.19180114990437067,0.10327835675100293,0.05901644783081402,0.14754060723352852,0.19180183302904408,0.16229412145714256,0.23606544976091645
16,ROC AUC,0.9836119201384491,0.883756278086175,0.9368570510072868,0.9077972480301071,0.808446223316913,0.8835354710084731,0.8413844086021505
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9629614788694769,0.8109702797202798,0.8122822299651569,0.7993432574430823,0.8422202797202798,0.9319329813392295,0.8410111712541748
2,Accuracy,0.9917534722222222,0.9943576388888888,0.9982638888888888,0.9952256944444444,0.9947916666666666,0.9930555555555556,0.9952256944444444
3,Error Rate,0.00824652777777779,0.0056423611111111605,0.0017361111111111605,0.00477430555555558,0.00520833333333337,0.00694444444444442,0.00477430555555558
4,Precision,0.9968138370505234,0.5882352941176471,0.8333333333333334,0.8,0.6111111111111112,0.6060606060606061,0.7222222222222222
5,Recall,0.9945504087193461,0.625,0.625,0.6,0.6875,0.8695652173913043,0.6842105263157895
6,Specificity,0.9313725490196079,0.9969405594405595,0.9995644599303136,0.9986865148861647,0.9969405594405595,0.9943007452871547,0.9978118161925602
7,F1,0.9956808365537623,0.6060606060606061,0.7142857142857143,0.6857142857142857,0.6470588235294118,0.7142857142857143,0.7027027027027027
8,TP,2190.0,10.0,5.0,12.0,11.0,20.0,13.0
9,FP,7.0,7.0,1.0,3.0,7.0,13.0,5.0
10,FN,12.0,6.0,3.0,8.0,5.0,3.0,6.0
11,TN,95.0,2281.0,2295.0,2281.0,2281.0,2268.0,2280.0
12,Micro F1,0.9917534722222222,0.9943576388888888,0.9982638888888888,0.9952256944444444,0.9947916666666666,0.9930555555555556,0.9952256944444444
13,Macro F1,0.9523858728223357,0.8016095380029806,0.8567075066857393,0.8416544312892442,0.8222176496309062,0.8553853878985689,0.8501481135478073
14,Weighted F1,0.9918474283067087,0.9944425125572666,0.9981402588607639,0.9948872826701931,0.9949437142587687,0.993667967333389,0.9951616990404317
15,Log-Loss,0.2848274082835575,0.19488267808847765,0.05996350051088333,0.16489971316680135,0.179891889722631,0.23985712547099208,0.16490040726179286
16,ROC AUC,0.962961478869477,0.8109702797202798,0.8122822299651568,0.7993432574430823,0.8422202797202798,0.9319329813392295,0.8410111712541748
